Time_1HZ,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_9,Sensor_10
2024-02-02 11:08:40,22.54739189,22.46137428,22.06000137,22.2897377,22.18949509,22.13919449
2024-02-02 11:08:41,22.549481009,22.464023683,22.062015435,22.291815375,22.189535335000002,22.137374498
2024-02-02 11:08:42,22.551570128,22.466673086,22.064029499999997,22.29389305,22.18957558,22.135554506000002
2024-02-02 11:08:43,22.553659247,22.469322489,22.066043564999998,22.295970725,22.189615825,22.133734514
2024-02-02 11:08:44,22.555748366,22.471971892000003,22.06805763,22.2980484,22.18965607,22.131914522000002
2024-02-02 11:08:45,22.557837485,22.474621295000002,22.070071695,22.300126075,22.189696315,22.13009453
2024-02-02 11:08:46,22.559926604,22.477270698,22.07208576,22.30220375,22.18973656,22.128274538
2024-02-02 11:08:47,22.562015723000002,22.479920101,22.074099824999998,22.304281425,22.189776805,22.126454546
2024-02-02 11:08:48,22.564104842,22.482569504,22.07611389,22.306359099999998,22.189817050000002,22.124634554
2024-02-02 11:08:49,22.566193961,22.485218907,22.078127955,22.308436775,22.189857295,22.122814562000002
2024-02-02 11:08:50,22.56828308,22.487868310000003,22.080142019999997,22.31051445,22.18989754,22.12099457
2024-02-02 11:08:51,22.570372199,22.490517713000003,22.082156084999998,22.312592125,22.189937785,22.119174578
2024-02-02 11:08:52,22.572461318000002,22.493167116000002,22.08417015,22.3146698,22.18997803,22.117354586
2024-02-02 11:08:53,22.574550437,22.495816519,22.086184215,22.316747475,22.190018275,22.115534594
2024-02-02 11:08:54,22.576639556,22.498465922,22.08819828,22.31882515,22.19005852,22.113714602
2024-02-02 11:08:55,22.578728675,22.501115325,22.090212344999998,22.320902825,22.190098765000002,22.11189461
2024-02-02 11:08:56,22.580817794,22.503764728,22.09222641,22.3229805,22.19013901,22.110074618
2024-02-02 11:08:57,22.582906913000002,22.506414131000003,22.094240475,22.325058175,22.190179255,22.108254626
2024-02-02 11:08:58,22.584996032,22.509063534000003,22.096254539999997,22.327135849999998,22.1902195,22.106434634
2024-02-02 11:08:59,22.587085151,22.511712937000002,22.098268604999998,22.329213525,22.190259745,22.104614642
2024-02-02 11:09:00,22.58917427,22.51436234,22.10028267,22.3312912,22.19029999,22.10279465
2024-02-02 11:09:01,22.5893270485,22.5166364715,22.100854779,22.330101300499997,22.187902262,22.103956893
2024-02-02 11:09:02,22.589479827,22.518910603000002,22.101426888,22.328911401,22.185504534,22.105119136
2024-02-02 11:09:03,22.5896326055,22.5211847345,22.101998997,22.3277215015,22.183106805999998,22.106281379
2024-02-02 11:09:04,22.589785384000002,22.523458866000002,22.102571106,22.326531602,22.180709078,22.107443621999998
2024-02-02 11:09:05,22.5899381625,22.5257329975,22.103143215,22.325341702499998,22.17831135,22.108605865
2024-02-02 11:09:06,22.590090941,22.528007129000002,22.103715324,22.324151803,22.175913622,22.109768108
2024-02-02 11:09:07,22.590243719500002,22.5302812605,22.104287433,22.3229619035,22.173515893999998,22.110930351
2024-02-02 11:09:08,22.590396498,22.532555392000003,22.104859542,22.321772004,22.171118166,22.112092594
2024-02-02 11:09:09,22.590549276500003,22.5348295235,22.105431651,22.320582104499998,22.168720438,22.113254837
2024-02-02 11:09:10,22.590702055,22.537103655000003,22.10600376,22.319392205,22.16632271,22.11441708
2024-02-02 11:09:11,22.5908548335,22.5393777865,22.106575869,22.3182023055,22.163924981999997,22.115579323
2024-02-02 11:09:12,22.591007612000002,22.541651918,22.107147978,22.317012406,22.161527254,22.116741565999998
2024-02-02 11:09:13,22.5911603905,22.5439260495,22.107720087,22.315822506499998,22.159129526,22.117903808999998
2024-02-02 11:09:14,22.591313169000003,22.546200181,22.108292196,22.314632607,22.156731798,22.119066051999997
2024-02-02 11:09:15,22.5914659475,22.5484743125,22.108864305,22.313442707500002,22.154334069999997,22.120228294999997
2024-02-02 11:09:16,22.591618726,22.550748444,22.109436414,22.312252808,22.151936342,22.121390538
2024-02-02 11:09:17,22.591771504500002,22.553022575500002,22.110008523,22.3110629085,22.149538614,22.122552781
2024-02-02 11:09:18,22.591924283,22.555296707,22.110580632,22.309873009,22.147140886,22.123715024
2024-02-02 11:09:19,22.592077061500003,22.557570838500002,22.111152741,22.308683109500002,22.144743157999997,22.124877267
2024-02-02 11:09:20,22.59222984,22.55984497,22.11172485,22.30749321,22.14234543,22.12603951
2024-02-02 11:09:21,22.593929574,22.559756946,22.1116681065,22.3077001575,22.14448414,22.126327614999997
2024-02-02 11:09:22,22.595629308000003,22.559668922,22.111611363,22.307907105,22.14662285,22.126615719999997
2024-02-02 11:09:23,22.597329042000002,22.559580898,22.1115546195,22.3081140525,22.14876156,22.126903825
2024-02-02 11:09:24,22.599028776,22.559492874,22.111497876,22.308321,22.150900269999998,22.12719193
2024-02-02 11:09:25,22.600728510000003,22.55940485,22.1114411325,22.3085279475,22.153038979999998,22.127480034999998
2024-02-02 11:09:26,22.602428244000002,22.559316826,22.111384389,22.308734895,22.15517769,22.12776814
2024-02-02 11:09:27,22.604127978,22.559228802,22.1113276455,22.3089418425,22.1573164,22.128056245
2024-02-02 11:09:28,22.605827712,22.559140778,22.111270902,22.30914879,22.15945511,22.12834435
2024-02-02 11:09:29,22.607527446000002,22.559052754,22.1112141585,22.3093557375,22.16159382,22.128632454999998
2024-02-02 11:09:30,22.60922718,22.55896473,22.111157415,22.309562685,22.163732529999997,22.128920559999997
2024-02-02 11:09:31,22.610926914,22.558876706,22.1111006715,22.3097696325,22.165871239999998,22.129208665
2024-02-02 11:09:32,22.612626648000003,22.558788682,22.111043928,22.30997658,22.16800995,22.12949677
2024-02-02 11:09:33,22.614326382,22.558700658,22.1109871845,22.310183527499998,22.17014866,22.129784875
2024-02-02 11:09:34,22.616026116,22.558612634,22.110930441,22.310390475,22.17228737,22.13007298
2024-02-02 11:09:35,22.61772585,22.55852461,22.1108736975,22.3105974225,22.17442608,22.130361085
2024-02-02 11:09:36,22.619425584000002,22.558436586,22.110816954,22.31080437,22.17656479,22.13064919
2024-02-02 11:09:37,22.621125318,22.558348562,22.1107602105,22.3110113175,22.178703499999997,22.130937295
2024-02-02 11:09:38,22.622825052,22.558260538,22.110703467,22.311218264999997,22.180842209999998,22.131225399999998
2024-02-02 11:09:39,22.624524786000002,22.558172514,22.1106467235,22.311425212499998,22.18298092,22.131513505
2024-02-02 11:09:40,22.62622452,22.55808449,22.11058998,22.31163216,22.18511963,22.13180161
2024-02-02 11:09:41,22.6335128805,22.555972863999997,22.110558795,22.310063556499998,22.185087777,22.1307155655
2024-02-02 11:09:42,22.640801241000002,22.553861238,22.11052761,22.308494953,22.185055924,22.129629521
2024-02-02 11:09:43,22.6480896015,22.551749612,22.110496425,22.3069263495,22.185024071,22.1285434765
2024-02-02 11:09:44,22.655377962,22.549637986,22.11046524,22.305357746,22.184992217999998,22.127457432
2024-02-02 11:09:45,22.6626663225,22.54752636,22.110434055,22.303789142499998,22.184960365,22.1263713875
2024-02-02 11:09:46,22.669954683,22.545414733999998,22.11040287,22.302220538999997,22.184928512,22.125285343
2024-02-02 11:09:47,22.6772430435,22.543303108,22.110371685,22.3006519355,22.184896659,22.1241992985
2024-02-02 11:09:48,22.684531404,22.541191482,22.1103405,22.299083332,22.184864806,22.123113254
2024-02-02 11:09:49,22.6918197645,22.539079856,22.110309315,22.297514728499998,22.184832953,22.1220272095
2024-02-02 11:09:50,22.699108125000002,22.53696823,22.110278129999998,22.295946125,22.1848011,22.120941164999998
2024-02-02 11:09:51,22.7063964855,22.534856603999998,22.110246945,22.2943775215,22.184769247,22.1198551205
2024-02-02 11:09:52,22.713684846,22.532744978,22.11021576,22.292808918,22.184737394,22.118769076
2024-02-02 11:09:53,22.720973206500002,22.530633352,22.110184574999998,22.291240314499998,22.184705541,22.1176830315
2024-02-02 11:09:54,22.728261567,22.528521726,22.11015339,22.289671710999997,22.184673688,22.116596987
2024-02-02 11:09:55,22.7355499275,22.5264101,22.110122205,22.2881031075,22.184641835,22.1155109425
2024-02-02 11:09:56,22.742838288,22.524298474,22.11009102,22.286534504,22.184609982,22.114424898
2024-02-02 11:09:57,22.7501266485,22.522186848,22.110059834999998,22.284965900499998,22.184578129,22.1133388535
2024-02-02 11:09:58,22.757415009,22.520075222,22.110028649999997,22.283397297,22.184546276,22.112252808999997
2024-02-02 11:09:59,22.7647033695,22.517963596,22.109997465,22.2818286935,22.184514423,22.1111667645
2024-02-02 11:10:00,22.77199173,22.51585197,22.10996628,22.28026009,22.18448257,22.11008072
2024-02-02 11:10:01,22.770883942,22.513016601,22.109884454499998,22.2800277745,22.1827537495,22.1118037235
2024-02-02 11:10:02,22.769776154,22.510181232,22.109802628999997,22.279795459,22.181024929,22.113526727
2024-02-02 11:10:03,22.768668366,22.507345863,22.1097208035,22.2795631435,22.1792961085,22.1152497305
2024-02-02 11:10:04,22.767560578,22.504510494,22.109638978,22.279330828,22.177567288,22.116972734
2024-02-02 11:10:05,22.76645279,22.501675125,22.1095571525,22.2790985125,22.1758384675,22.118695737499998
2024-02-02 11:10:06,22.765345002,22.498839756,22.109475327,22.278866197,22.174109647,22.120418740999998
2024-02-02 11:10:07,22.764237214,22.496004387,22.109393501499998,22.2786338815,22.1723808265,22.1221417445
2024-02-02 11:10:08,22.763129426,22.493169018,22.109311676,22.278401566,22.170652006,22.123864748
2024-02-02 11:10:09,22.762021638,22.490333649,22.1092298505,22.2781692505,22.1689231855,22.1255877515
